# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 14 16:34:50 2026
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,sy_dist,sy_disterr1,sy_disterr2,releasedate
K2-254 b,K2-254,1,Transit,2018,K2,0,1.63000000,0.28000000,-0.24000000,0,227.77500000,1.29600000,-1.28100000,2022-03-28
K2-254 c,K2-254,1,Transit,2018,K2,0,2.19000000,0.24000000,-0.18000000,0,227.77500000,1.29600000,-1.28100000,2022-03-28
K2-255 b,K2-255,1,Transit,2018,K2,0,2.90000000,0.28000000,-0.11000000,0,191.60800000,1.53800000,-1.51500000,2022-03-28
K2-257 b,K2-257,1,Transit,2018,K2,0,0.83000000,0.06000000,-0.05000000,0,64.00650000,0.25770000,-0.25770000,2022-03-28
K2-258 b,K2-258,1,Transit,2018,K2,0,3.00000000,0.21000000,-0.20000000,0,661.87300000,11.21800000,-10.85600000,2022-03-28
K2-259 b,K2-259,1,Transit,2018,K2,0,2.32000000,0.20000000,-0.17000000,0,416.45700000,8.19200000,-7.88800000,2022-03-28
K2-26 b,K2-26,1,Transit,2016,K2,0,2.67000000,0.46000000,-0.42000000,0,99.05040000,0.51530000,-0.51020000,2016-01-21
K2-260 b,K2-260,1,Transit,2018,K2,0,18.41635529,0.65012088,-0.81825559,0,663.83400000,19.39500000,-18.34200000,2024-11-20
K2-261 b,K2-261,1,Transit,2018,K2,0,9.26982704,0.36989636,-0.33626942,0,213.28300000,1.97500000,-1.94100000,2024-11-20
K2-263 b,K2-263,1,Transit,2018,K2,0,2.41000000,0.12000000,-0.12000000,0,162.48100000,1.38000000,-1.35700000,2023-04-17
K2-264 b,K2-264,1,Transit,2018,K2,0,2.23100000,0.15100000,-0.14500000,0,185.60500000,2.12200000,-2.07500000,2019-02-07
K2-264 c,K2-264,1,Transit,2018,K2,0,2.66800000,0.20100000,-0.19400000,0,185.60500000,2.12200000,-2.07500000,2019-02-07
K2-265 b,K2-265,1,Transit,2018,K2,0,1.70824866,0.11208981,-0.08070466,0,138.67100000,0.98500000,-0.97000000,2024-11-20
K2-266 b,K2-266,1,Transit,2018,K2,0,3.30000000,1.80000000,-1.30000000,0,77.55860000,0.35810000,-0.35490000,2022-10-31
K2-266 c,K2-266,1,Transit,2018,K2,0,0.70500000,0.09600000,-0.08500000,0,77.55860000,0.35810000,-0.35490000,2022-10-31
K2-266 d,K2-266,1,Transit,2018,K2,0,2.93000000,0.14000000,-0.12000000,0,77.55860000,0.35810000,-0.35490000,2022-10-31
K2-266 e,K2-266,1,Transit,2018,K2,0,2.73000000,0.14000000,-0.11000000,0,77.55860000,0.35810000,-0.35490000,2022-10-31
K2-268 b,K2-268,1,Transit,2018,K2,0,1.50000000,0.12000000,-0.07000000,0,327.78300000,3.23600000,-3.17500000,2021-08-30
K2-268 c,K2-268,1,Transit,2018,K2,0,2.69000000,0.77000000,-0.21000000,0,327.78300000,3.23600000,-3.17500000,2021-08-30
K2-268 d,K2-268,1,Transit,2021,K2,0,1.49000000,0.14000000,-0.07000000,0,327.78300000,3.23600000,-3.17500000,2021-08-23
K2-268 e,K2-268,1,Transit,2021,K2,0,1.33000000,0.11000000,-0.08000000,0,327.78300000,3.23600000,-3.17500000,2021-08-23
K2-268 f,K2-268,1,Transit,2021,K2,0,2.23000000,0.15000000,-0.09000000,0,327.78300000,3.23600000,-3.17500000,2021-08-23
K2-269 b,K2-269,1,Transit,2018,K2,0,1.57000000,0.12000000,-0.12000000,0,360.76000000,15.80500000,-14.55400000,2018-10-26
K2-27 b,K2-27,1,Transit,2016,K2,0,4.74000000,0.13000000,-0.06000000,0,249.64500000,2.48900000,-2.44100000,2025-09-17
K2-270 b,K2-270,1,Transit,2018,K2,0,1.38000000,0.11000000,-0.11000000,0,280.51800000,2.38500000,-2.34600000,2018-10-26
K2-270 c,K2-270,1,Transit,2018,K2,0,2.95000000,0.16000000,-0.16000000,0,280.51800000,2.38500000,-2.34600000,2018-10-26
K2-271 b,K2-271,1,Transit,2018,K2,0,7.28000000,0.23000000,-0.23000000,0,564.45400000,13.70000000,-13.70000000,2018-10-26
K2-272 b,K2-272,1,Transit,2018,K2,0,3.13000000,0.38000000,-0.21000000,0,423.06500000,5.39300000,-5.39300000,2021-09-20
K2-273 b,K2-273,1,Transit,2018,K2,0,3.05000000,0.23000000,-0.12000000,0,308.10500000,2.98000000,-2.92300000,2021-09-20
K2-274 b,K2-274,1,Transit,2018,K2,0,2.08000000,0.12000000,-0.07000000,0,228.32700000,4.82300000,-4.63100000,2021-09-20
K2-275 b,K2-275,1,Transit,2018,K2,0,2.34000000,0.25000000,-0.27000000,0,123.43800000,0.71400000,-0.70600000,2021-09-20
K2-275 c,K2-275,1,Transit,2018,K2,0,2.21000000,0.08000000,-0.06000000,0,123.43800000,0.71400000,-0.70600000,2021-09-20
K2-276 b,K2-276,1,Transit,2018,K2,0,3.77000000,0.21000000,-0.21000000,0,488.15200000,7.65400000,-7.42500000,2018-10-26
K2-277 b,K2-277,1,Transit,2018,K2,0,2.18575124,0.20176165,-0.12329879,0,113.12300000,0.70100000,-0.69100000,2024-11-20
K2-278 b,K2-278,1,Transit,2018,K2,0,2.98000000,0.23000000,-0.23000000,0,786.43900000,16.39500000,-15.75100000,2018-10-26
K2-279 b,K2-279,1,Transit,2018,K2,0,1.21000000,0.14000000,-0.14000000,0,182.98300000,1.60800000,-1.57900000,2018-10-26
K2-28 b,K2-28,1,Transit,2016,K2,0,2.32000000,0.24000000,-0.24000000,0,62.99690000,0.32120000,-0.31810000,2016-02-25
K2-280 b,K2-280,1,Transit,2018,K2,0,7.50000000,0.44000000,-0.44000000,0,391.53700000,7.49400000,-7.22300000,2021-07-12
K2-281 b,K2-281,1,Transit,2018,K2,0,8.18000000,0.21000000,-0.21000000,0,458.13900000,7.72400000,-7.72400000,2018-10-26
K2-282 b,K2-282,1,Transit,2018,K2,0,2.50000000,0.20000000,-0.10000000,0,496.28900000,7.90200000,-7.66300000,2022-03-28
K2-283 b,K2-283,1,Transit,2018,K2,0,3.52000000,0.16000000,-0.16000000,0,402.91500000,5.02700000,-4.90700000,2018-10-26
K2-284 b,K2-284,1,Transit,2018,K2,0,2.78000000,0.14000000,-0.12000000,0,107.27200000,0.50200000,-0.49700000,2018-11-15
K2-285 b,K2-285,1,Transit,2018,K2,0,2.59000000,0.06000000,-0.06000000,0,154.96100000,1.16100000,-1.14400000,2018-12-13
K2-285 c,K2-285,1,Transit,2018,K2,0,3.53000000,0.08000000,-0.08000000,0,154.96100000,1.16100000,-1.14400000,2018-12-13
K2-285 d,K2-285,1,Transit,2018,K2,0,2.48000000,0.06000000,-0.06000000,0,154.96100000,1.16100000,-1.14400000,2018-12-13
K2-285 e,K2-285,1,Transit,2018,K2,0,1.95000000,0.05000000,-0.05000000,0,154.96100000,1.16100000,-1.14400000,2018-12-13
K2-286 b,K2-286,1,Transit,2018,K2,0,2.10000000,0.20000000,-0.20000000,0,76.14860000,0.23640000,-0.23500000,2019-01-10
K2-287 b,K2-287,1,Transit,2018,K2,0,9.49402300,0.14571700,-0.14571700,0,158.33500000,1.29700000,-1.27700000,2019-01-10
K2-288 B b,K2-288 B,1,Transit,2018,K2,0,1.90000000,0.30000000,-0.30000000,0,65.61380000,0.88210000,-0.85940000,2019-01-10
K2-289 b,K2-289,1,Transit,2019,K2,0,9.10000000,0.30000000,-0.30000000,0,274.30000000,2.09300000,-2.06300000,2019-01-31
K2-29 b,K2-29,1,Transit,2016,K2,0,13.33871000,0.22418000,-0.22418000,0,178.47500000,1.32000000,-1.30100000,2016-03-24
K2-290 b,K2-290,1,Transit,2019,K2,0,3.06000000,0.16000000,-0.16000000,0,272.90900000,3.82400000,-3.72100000,2019-01-24
K2-290 c,K2-290,1,Transit,2019,K2,0,11.27625400,0.56045000,-0.56045000,0,272.90900000,3.82400000,-3.72100000,2019-01-24
K2-291 b,K2-291,1,Transit,2019,K2,0,1.58900000,0.09500000,-0.07200000,0,90.05620000,0.49530000,-0.49000000,2019-01-24
K2-292 b,K2-292,1,Transit,2019,K2,0,2.63000000,0.11000000,-0.10000000,0,114.29300000,0.82500000,-0.81200000,2019-02-07
K2-293 b,K2-293,1,Transit,2019,K2,0,2.45000000,0.35000000,-0.25000000,0,392.25100000,6.76700000,-6.54600000,2019-04-04
K2-294 b,K2-294,1,Transit,2019,K2,0,1.66000000,0.21000000,-0.19000000,0,373.07800000,6.19700000,-6.00200000,2019-04-04
K2-295 b,K2-295,1,Transit,2018,K2,0,10.05447300,0.12329900,-0.05604500,0,232.80100000,1.83500000,-1.80700000,2019-05-23
K2-3 b,K2-3,1,Transit,2015,K2,0,2.07800000,0.07600000,-0.06700000,0,44.07270000,0.10815000,-0.10815000,2023-07-10
K2-3 c,K2-3,1,Transit,2015,K2,0,1.58200000,0.05700000,-0.05100000,0,44.07270000,0.10815000,-0.10815000,2023-07-10
K2-3 d,K2-3,1,Transit,2015,K2,0,1.45800000,0.05600000,-0.05100000,0,44.07270000,0.10815000,-0.10815000,2023-07-10
K2-30 b,K2-30,1,Transit,2016,K2,0,11.64615100,0.56045000,-0.57165900,0,333.04200000,3.02100000,-2.96800000,2016-04-14
K2-308 b,K2-308,1,Transit,2019,K2,0,9.91600000,0.98500000,-0.98500000,0,1314.53000000,,,2019-06-13
K2-31 b,K2-31,1,Transit,2016,K2,0,11.88154000,3.92315000,-3.92315000,0,110.52700000,0.72000000,-0.71200000,2016-12-01
K2-312 c,HD 80653,1,Radial Velocity,2023,Roque de los Muchachos Observatory,0,,,,,109.86000000,0.81100000,-0.80000000,2023-04-17
K2-315 b,K2-315,1,Transit,2020,K2,0,0.95000000,0.05800000,-0.05800000,0,56.96860000,0.26320000,-0.26080000,2020-08-13
K2-316 b,K2-316,1,Transit,2020,K2,0,1.33000000,0.10000000,-0.09000000,0,112.48600000,0.96800000,-0.95200000,2020-09-09 17:05:56
K2-316 c,K2-316,1,Transit,2020,K2,0,1.83000000,0.13000000,-0.12000000,0,112.48600000,0.96800000,-0.95200000,2020-09-09 17:05:57
K2-317 b,K2-317,1,Transit,2020,K2,0,2.93000000,0.19000000,-0.17000000,0,176.29100000,3.39500000,-3.27100000,2020-09-09 17:05:57
K2-318 b,K2-318,1,Transit,2020,K2,0,1.66000000,0.13000000,-0.13000000,0,147.86600000,0.99050000,-0.99050000,2020-09-09 17:05:58
K2-319 b,K2-319,1,Transit,2020,K2,0,2.79000000,0.11000000,-0.10000000,0,209.07100000,1.88000000,-1.84700000,2020-09-09 17:05:58
K2-32 b,K2-32,1,Transit,2016,K2,0,5.29900000,0.19100000,-0.19100000,0,157.68200000,1.30900000,-1.28800000,2021-05-17
K2-32 c,K2-32,1,Transit,2016,K2,0,3.13400000,0.12300000,-0.10200000,0,157.68200000,1.30900000,-1.28800000,2021-05-17
K2-32 d,K2-32,1,Transit,2016,K2,0,3.48400000,0.11200000,-0.12900000,0,157.68200000,1.30900000,-1.28800000,2021-05-17
K2-32 e,K2-32,1,Transit,2019,K2,0,1.21200000,0.05200000,-0.04600000,0,157.68200000,1.30900000,-1.28800000,2021-05-17
K2-320 b,K2-320,1,Transit,2020,K2,0,2.62000000,0.23000000,-0.15000000,0,108.74000000,1.05700000,-1.03600000,2020-09-09 17:05:59
K2-321 b,K2-321,1,Transit,2020,K2,0,2.05124347,0.16813471,-0.13450777,0,77.68880000,0.32415000,-0.32415000,2024-11-20
K2-322 b,K2-322,1,Transit,2020,K2,0,1.92000000,0.29000000,-0.18000000,0,123.41500000,0.31500000,-0.31500000,2020-09-09 17:06:01
K2-323 b,K2-323,1,Transit,2020,K2,0,2.10000000,0.09000000,-0.11000000,0,118.31800000,0.55300000,-0.54800000,2020-09-09 17:06:02
K2-324 b,K2-324,1,Transit,2020,K2,0,2.43000000,0.15000000,-0.13000000,0,136.66700000,1.61800000,-1.58100000,2020-09-09 17:06:02
K2-325 b,K2-325,1,Transit,2020,K2,0,2.20000000,0.14000000,-0.15000000,0,111.63800000,1.02900000,-1.01100000,2020-09-09 17:06:03
K2-326 b,K2-326,1,Transit,2020,K2,0,2.28000000,0.18000000,-0.18000000,0,282.30800000,3.37800000,-3.30100000,2020-09-09 17:06:03
K2-329 b,K2-329,1,Transit,2020,K2,0,8.67576600,0.29143400,-0.26901600,0,233.23700000,2.29300000,-2.24900000,2020-11-19
K2-33 b,K2-33,1,Transit,2016,K2,0,5.04000000,0.34000000,-0.37000000,0,139.26800000,1.53200000,-1.49900000,2016-06-23
K2-330 b,K2-330,1,Transit,2021,K2,0,2.77000000,0.14000000,-0.09000000,0,160.12500000,1.51700000,-1.48900000,2021-08-23
K2-331 b,K2-331,1,Transit,2021,K2,0,1.79000000,0.14000000,-0.10000000,0,211.43000000,1.75900000,-1.73100000,2021-08-23
K2-331 c,K2-331,1,Transit,2021,K2,0,2.72000000,0.14000000,-0.10000000,0,211.43000000,1.75900000,-1.73100000,2021-08-23
K2-332 b,K2-332,1,Transit,2021,K2,0,2.20000000,0.19000000,-0.15000000,0,123.20200000,1.40900000,-1.37900000,2021-08-23
K2-333 b,K2-333,1,Transit,2021,K2,0,6.18000000,0.28000000,-0.25000000,0,343.99000000,5.23300000,-5.08000000,2021-08-23
K2-334 b,K2-334,1,Transit,2021,K2,0,5.65000000,0.36000000,-0.28000000,0,371.82300000,6.52800000,-6.31000000,2021-08-23
K2-335 b,K2-335,1,Transit,2021,K2,0,2.21000000,0.18000000,-0.14000000,0,557.99300000,17.63300000,-16.60200000,2021-08-23
K2-336 b,K2-336,1,Transit,2021,K2,0,1.22000000,0.09000000,-0.05000000,0,239.28900000,2.71000000,-2.65200000,2021-08-23
K2-337 b,K2-337,1,Transit,2021,K2,0,2.62000000,0.19000000,-0.14000000,0,421.63600000,10.78300000,-10.26800000,2021-08-23
K2-338 b,K2-338,1,Transit,2021,K2,0,1.03000000,0.11000000,-0.05000000,0,156.95100000,0.60200000,-0.59700000,2021-08-23
K2-339 b,K2-339,1,Transit,2021,K2,0,1.92000000,0.19000000,-0.12000000,0,360.36000000,5.23600000,-5.23600000,2021-08-23
K2-34 b,K2-34,1,Transit,2016,K2,0,13.75000000,0.58000000,-0.59000000,0,348.64600000,6.32300000,-6.10600000,2021-09-20
K2-340 b,K2-340,1,Transit,2021,K2,0,3.36000000,0.44000000,-0.32000000,0,738.13600000,22.29100000,-21.04300000,2021-08-23
K2-341 b,K2-341,1,Transit,2021,K2,0,3.21000000,0.25000000,-0.19000000,0,421.40800000,7.43700000,-7.18900000,2021-08-23
K2-342 b,K2-342,1,Transit,2021,K2,0,2.03000000,0.13000000,-0.09000000,0,208.35700000,1.73400000,-1.70600000,2021-08-23
K2-343 b,K2-343,1,Transit,2021,K2,0,1.65000000,0.16000000,-0.08000000,0,166.16900000,1.04700000,-1.04700000,2021-08-23
K2-343 c,K2-343,1,Transit,2021,K2,0,2.02000000,0.10000000,-0.07000000,0,166.16900000,1.04700000,-1.04700000,2021-08-23
K2-344 b,K2-344,1,Transit,2021,K2,0,1.59000000,0.10000000,-0.05000000,0,75.16910000,0.30675000,-0.30675000,2021-08-23
K2-345 b,K2-345,1,Transit,2021,K2,0,2.11000000,0.20000000,-0.09000000,0,162.40800000,0.89300000,-0.88400000,2021-08-23
K2-346 b,K2-346,1,Transit,2021,K2,0,2.26000000,0.19000000,-0.10000000,0,105.58000000,0.48700000,-0.48200000,2021-08-23
K2-347 b,K2-347,1,Transit,2021,K2,0,2.41000000,0.11000000,-0.10000000,0,320.33600000,3.95500000,-3.86200000,2021-08-23
K2-348 b,K2-348,1,Transit,2021,K2,0,3.26000000,0.22000000,-0.11000000,0,201.85600000,1.50000000,-1.47900000,2021-08-23
K2-348 c,K2-348,1,Transit,2021,K2,0,2.67000000,0.23000000,-0.11000000,0,201.85600000,1.50000000,-1.47900000,2021-08-23
K2-349 b,K2-349,1,Transit,2021,K2,0,1.38000000,0.10000000,-0.07000000,0,453.56700000,7.12100000,-6.90700000,2021-08-23
K2-35 b,K2-35,1,Transit,2016,K2,0,1.32000000,0.08000000,-0.08000000,0,252.59600000,2.43950000,-2.43950000,2020-10-22
K2-35 c,K2-35,1,Transit,2016,K2,0,1.93000000,0.13000000,-0.11000000,0,252.59600000,2.43950000,-2.43950000,2020-10-22
K2-350 b,K2-350,1,Transit,2021,K2,0,1.54000000,0.15000000,-0.11000000,0,489.36800000,6.01600000,-5.87500000,2021-08-23
K2-350 c,K2-350,1,Transit,2016,K2,0,2.74000000,0.25000000,-0.18000000,0,489.36800000,6.01600000,-5.87500000,2021-08-23
K2-351 b,K2-351,1,Transit,2021,K2,0,2.54000000,0.25000000,-0.19000000,0,694.73400000,15.57000000,-14.91400000,2021-08-23
K2-352 b,K2-352,1,Transit,2021,K2,0,1.37000000,0.10000000,-0.07000000,0,176.05100000,1.89500000,-1.85500000,2021-08-23
K2-352 c,K2-352,1,Transit,2021,K2,0,1.92000000,0.13000000,-0.07000000,0,176.05100000,1.89500000,-1.85500000,2021-08-23
K2-352 d,K2-352,1,Transit,2021,K2,0,2.23000000,0.13000000,-0.09000000,0,176.05100000,1.89500000,-1.85500000,2021-08-23
K2-353 b,K2-353,1,Transit,2021,K2,0,5.55000000,0.22000000,-0.20000000,0,268.51500000,3.72900000,-3.62900000,2021-08-23
K2-354 b,K2-354,1,Transit,2021,K2,0,1.56000000,0.08000000,-0.08000000,0,91.72200000,0.52230000,-0.51640000,2021-08-23
K2-355 b,K2-355,1,Transit,2021,K2,0,2.25000000,0.22000000,-0.16000000,0,500.49700000,5.84050000,-5.84050000,2021-09-20
K2-356 b,K2-356,1,Transit,2021,K2,0,2.29000000,0.15000000,-0.12000000,0,355.54000000,3.79300000,-3.71400000,2021-09-20
K2-357 b,K2-357,1,Transit,2021,K2,0,3.72000000,0.23000000,-0.21000000,0,517.68700000,9.23200000,-8.92000000,2021-09-20
K2-358 b,K2-358,1,Transit,2021,K2,0,2.68000000,0.17000000,-0.14000000,0,480.30700000,6.84250000,-6.84250000,2021-09-20
K2-36 b,K2-36,1,Transit,2016,K2,0,1.43000000,0.08000000,-0.08000000,0,109.74900000,0.61500000,-0.60900000,2023-04-17
K2-36 c,K2-36,1,Transit,2016,K2,0,3.20000000,0.30000000,-0.30000000,0,109.74900000,0.61500000,-0.60900000,2023-04-17
K2-360 c,EPIC 201595106,1,Radial Velocity,2024,Multiple Observatories,0,,,,,232.10000000,2.70600000,-2.64600000,2025-01-29
K2-365 b,K2-365,1,Transit,2022,K2,0,2.90600000,0.19500000,-0.17600000,0,187.22200000,1.49200000,-1.47000000,2022-03-16
K2-366 b,K2-366,1,Transit,2022,K2,0,2.35900000,0.18700000,-0.16700000,0,185.94700000,5.31800000,-5.03500000,2022-03-16
K2-367 b,K2-367,1,Transit,2022,K2,0,2.41300000,0.22500000,-0.19600000,0,176.96500000,0.94600000,-0.93600000,2022-03-16
K2-368 b,K2-368,1,Transit,2022,K2,0,1.33200000,0.10700000,-0.10000000,0,206.60800000,1.27300000,-1.25800000,2022-03-16
K2-368 c,K2-368,1,Transit,2022,K2,0,1.36100000,0.11400000,-0.10600000,0,206.60800000,1.27300000,-1.25800000,2022-03-16
K2-368 d,K2-368,1,Transit,2022,K2,0,1.94800000,0.15200000,-0.14300000,0,206.60800000,1.27300000,-1.25800000,2022-03-16
K2-369 b,K2-369,1,Transit,2022,K2,0,1.31300000,0.10100000,-0.09500000,0,185.55000000,1.83300000,-1.79800000,2022-03-16
K2-37 b,K2-37,1,Transit,2016,K2,0,1.39000000,0.10000000,-0.05000000,0,179.94300000,1.60300000,-1.57500000,2025-09-17
K2-37 c,K2-37,1,Transit,2016,K2,0,2.41000000,0.15000000,-0.06000000,0,179.94300000,1.60300000,-1.57500000,2025-09-17
K2-37 d,K2-37,1,Transit,2016,K2,0,2.31000000,0.21000000,-0.07000000,0,179.94300000,1.60300000,-1.57500000,2025-09-17
K2-370 b,K2-370,1,Transit,2022,K2,0,3.20700000,0.22400000,-0.54800000,0,144.20200000,1.19800000,-1.17900000,2022-03-16
K2-371 b,K2-371,1,Transit,2022,K2,0,13.02400000,0.92100000,-0.86800000,0,442.81300000,6.90900000,-6.70200000,2022-03-16
K2-372 b,K2-372,1,Transit,2022,K2,0,2.94500000,0.07700000,-0.07500000,0,463.88000000,5.47800000,-5.35400000,2022-03-16
K2-373 b,K2-373,1,Transit,2022,K2,0,2.06100000,0.14700000,-0.14000000,0,229.56700000,2.11400000,-2.07600000,2022-03-16
K2-374 b,K2-374,1,Transit,2022,K2,0,1.59300000,0.06100000,-0.05800000,0,359.43900000,5.29300000,-5.14400000,2022-03-16
K2-374 c,K2-374,1,Transit,2022,K2,0,2.21300000,0.09100000,-0.08600000,0,359.43900000,5.29300000,-5.14400000,2022-03-16
K2-375 b,K2-375,1,Transit,2022,K2,0,2.24300000,0.18600000,-0.17400000,0,696.10000000,22.17000000,-20.86500000,2022-03-16
K2-376 b,K2-376,1,Transit,2022,K2,0,1.73600000,0.12500000,-0.11900000,0,161.61000000,1.33200000,-1.31000000,2022-03-16
K2-377 b,K2-377,1,Transit,2022,K2,0,1.69300000,0.14600000,-0.13200000,0,195.14900000,1.42500000,-1.40600000,2022-03-16
K2-378 b,K2-378,1,Transit,2022,K2,0,2.88000000,0.27000000,-0.23000000,0,687.97300000,19.92400000,-18.85100000,2022-03-16
K2-379 b,K2-379,1,Transit,2022,K2,0,2.18100000,0.36300000,-0.19800000,0,182.20700000,1.35500000,-1.33600000,2022-03-16
K2-38 b,K2-38,1,Transit,2016,K2,0,1.54000000,0.14000000,-0.14000000,0,192.69000000,2.66900000,-2.59700000,2023-01-18
K2-38 c,K2-38,1,Transit,2016,K2,0,2.29000000,0.26000000,-0.26000000,0,192.69000000,2.66900000,-2.59700000,2023-01-18
K2-380 b,K2-380,1,Transit,2022,K2,0,2.72900000,0.18600000,-0.17600000,0,249.30300000,2.94100000,-2.87500000,2022-03-16
K2-381 b,K2-381,1,Transit,2022,K2,0,1.07500000,0.14200000,-0.10400000,0,145.70100000,1.08200000,-1.06700000,2022-03-16
K2-381 c,K2-381,1,Transit,2022,K2,0,2.00000000,0.18400000,-0.14800000,0,145.70100000,1.08200000,-1.06700000,2022-03-16
K2-381 d,K2-381,1,Transit,2022,K2,0,1.68900000,0.18000000,-0.13900000,0,145.70100000,1.08200000,-1.06700000,2022-03-16
K2-382 b,K2-382,1,Transit,2022,K2,0,2.07200000,0.15200000,-0.13300000,0,278.41200000,3.99500000,-3.88600000,2022-03-16
K2-383 b,K2-383,1,Transit,2022,K2,0,1.56400000,0.11800000,-0.10600000,0,203.78800000,2.40400000,-2.34900000,2022-03-16
K2-384 b,K2-384,1,Transit,2022,K2,0,1.07600000,0.23200000,-0.06000000,0,82.66030000,0.70230000,-0.69080000,2022-03-16
K2-384 c,K2-384,1,Transit,2022,K2,0,1.19100000,0.05300000,-0.07500000,0,82.66030000,0.70230000,-0.69080000,2022-03-16
K2-384 d,K2-384,1,Transit,2022,K2,0,1.39200000,0.11800000,-0.07500000,0,82.66030000,0.70230000,-0.69080000,2022-03-16
K2-384 e,K2-384,1,Transit,2022,K2,0,1.34500000,0.13900000,-0.08200000,0,82.66030000,0.70230000,-0.69080000,2022-03-16
K2-384 f,K2-384,1,Transit,2022,K2,0,2.22200000,0.09100000,-0.08200000,0,82.66030000,0.70230000,-0.69080000,2022-03-16
K2-385 b,K2-385,1,Transit,2022,K2,0,1.53900000,0.14500000,-0.12600000,0,420.81900000,7.10200000,-6.87300000,2022-03-16
K2-386 b,K2-386,1,Transit,2022,K2,0,2.32000000,0.07100000,-0.06700000,0,428.78500000,8.18000000,-7.88500000,2022-03-16
K2-387 b,K2-387,1,Transit,2022,K2,0,7.32200000,0.26800000,-0.26400000,0,266.31800000,3.72200000,-3.72200000,2022-03-16
K2-388 b,K2-388,1,Transit,2022,K2,0,3.90000000,0.20000000,-0.10000000,0,290.49500000,4.30500000,-4.18400000,2025-09-17
K2-389 b,K2-389,1,Transit,2022,K2,0,2.33000000,0.12000000,-0.06000000,0,259.20800000,2.95000000,-2.88500000,2025-09-17
K2-389 c,K2-389,1,Transit,2022,K2,0,2.04000000,0.15100000,-0.13800000,0,259.20800000,2.95000000,-2.88500000,2022-03-16
K2-39 b,K2-39,1,Transit,2016,K2,0,6.27704000,1.68135000,-1.68135000,0,307.47000000,4.65600000,-4.65600000,2018-04-26
K2-390 b,K2-390,1,Transit,2022,K2,0,4.66200000,0.31300000,-0.34300000,0,456.12200000,5.67500000,-5.54000000,2022-03-16
K2-391 b,K2-391,1,Transit,2022,K2,0,1.37100000,0.28400000,-0.18800000,0,507.94000000,16.54600000,-15.55000000,2022-03-16
K2-392 b,K2-392,1,Transit,2022,K2,0,1.85000000,0.16100000,-0.15400000,0,406.98500000,10.58900000,-10.07400000,2022-03-16
K2-393 b,K2-393,1,Transit,2022,K2,0,2.35200000,0.17500000,-0.16700000,0,265.91400000,2.84200000,-2.78400000,2022-03-16
K2-394 b,K2-394,1,Transit,2022,K2,0,1.69200000,0.13600000,-0.12600000,0,98.01520000,0.47940000,-0.47480000,2022-03-16
K2-395 b,K2-395,1,Transit,2022,K2,0,2.59700000,0.19200000,-0.17800000,0,286.72700000,3.10300000,-3.03800000,2022-03-16
K2-395 c,K2-395,1,Transit,2022,K2,0,3.39500000,0.28000000,-0.25700000,0,286.72700000,3.10300000,-3.03800000,2022-03-16
K2-396 b,K2-396,1,Transit,2022,K2,0,1.57900000,0.11400000,-0.10300000,0,274.86400000,2.88400000,-2.82500000,2022-03-16
K2-396 c,K2-396,1,Transit,2022,K2,0,3.12400000,0.17800000,-0.11200000,0,274.86400000,2.88400000,-2.82500000,2022-03-16
K2-397 b,K2-397,1,Transit,2022,K2,0,2.41700000,0.18700000,-0.18300000,0,199.35400000,1.59800000,-1.57400000,2022-03-16
K2-398 b,K2-398,1,Transit,2022,K2,0,2.27400000,0.11300000,-0.11100000,0,606.99200000,13.07000000,-12.53900000,2022-03-16
K2-398 c,K2-398,1,Transit,2022,K2,0,5.09800000,0.15400000,-0.14600000,0,606.99200000,13.07000000,-12.53900000,2022-03-16
K2-4 b,K2-4,1,Transit,2015,K2,0,2.10000000,0.20000000,-0.19000000,0,231.82800000,2.12900000,-2.09100000,2017-10-26
K2-400 b,K2-400,1,Transit,2022,K2,0,1.16300000,0.05100000,-0.04900000,0,62.38040000,0.23440000,-0.23270000,2022-03-16
K2-401 b,K2-401,1,Transit,2022,K2,0,2.26200000,0.20900000,-0.19200000,0,200.72700000,1.54000000,-1.51700000,2022-03-16
K2-402 b,K2-402,1,Transit,2022,K2,0,2.67800000,0.21300000,-0.19500000,0,523.05500000,17.94900000,-16.81600000,2022-03-16
